,timestamp,Condition,target_img_1,target_img_2,target_img_3,target_img_4,target_img_5,target_img_6,test_img,response,TrialType,ID_REDACT
0,2021-06-28 03:08:16.617000+00:00,Dist_Small_RE_Small_2,2140_F.jpg,3038_F.jpg,2199_F.jpg,6286_F.jpg,1238_T.jpg,4465_F.jpg,1238_T.jpg,NO,YES,5e3e11--REDACTED
1,2021-06-28 03:08:18.971000+00:00,Dist_Small_RE_Small_2,5624_F.jpg,6112_F.jpg,6924_F.jpg,3108_F.jpg,233_T.jpg,7637_F.jpg,233_T.jpg,NO,YES,5e3e11--REDACTED
2,2021-06-28 03:08:21.017000+00:00,Dist_Small_RE_Small_2,1762_F.jpg,3895_F.jpg,1173_F.jpg,2931_F.jpg,7011_F.jpg,6620_F.jpg,7236_F.jpg,NO,NO,5e3e11--REDACTED
3,2021-06-28 03:08:23.142000+00:00,Dist_Small_RE_Small_2,7409_F.jpg,6074_F.jpg,7189_F.jpg,2673_F.jpg,2347_F.jpg,7428_F.jpg,5564_F.jpg,YES,NO,5e3e11--REDACTED
4,2021-06-28 03:08:25.044000+00:00,Dist_Small_RE_Small_2,189_F.jpg,3105_F.jpg,6488_F.jpg,7885_F.jpg,3720_F.jpg,2096_F.jpg,7202_F.jpg,NO,NO,5e3e11--REDACTED
5,2021-06-28 03:08:27.628000+00:00,Dist_Small_RE_Small_2,6743_F.jpg,3615_F.jpg,6785_F.jpg,6917_F.jpg,6384_F.jpg,2247_F.jpg,7619_F.jpg,NO,NO,5e3e11--REDACTED
6,2021-06-28 03:08:29.589000+00:00,Dist_Small_RE_Small_2,3628_F.jpg,1917_T.jpg,2170_F.jpg,1301_F.jpg,6871_F.jpg,1374_F.jpg,1917_T.jpg,NO,YES,5e3e11--REDACTED
7,2021-06-28 03:08:31.963000+00:00,Dist_Small_RE_Small_2,6400_F.jpg,2202_F.jpg,7328_F.jpg,2722_F.jpg,226_T.jpg,2862_F.jpg,226_T.jpg,NO,YES,5e3e11--REDACTED
8,2021-06-28 03:08:34.049000+00:00,Dist_Small_RE_Small_2,6827_F.jpg,417_F.jpg,3814_F.jpg,53_F.jpg,5383_F.jpg,785_F.jpg,1728_F.jpg,NO,NO,5e3e11--REDACTED
9,2021-06-28 03:08:36.019000+00:00,Dist_Small_RE_Small_2,2586_F.jpg,238_T.jpg,1815_F.jpg,592_F.jpg,7210_F.jpg,6597_F.jpg,238_T.jpg,YES,YES,5e3e11--REDACTED
10,2021-06-28 03:08:38.374000+00:00,Dist_Small_RE_Small_2,781_F.jpg,6825_F.jpg,6794_F.jpg,419_T.jpg,4935_F.jpg,7238_F.jpg,419_T.jpg,YES,YES,5e3e11--REDACTED
11,2021-06-28 03:08:40.599000+00:00,Dist_Small_RE_Small_2,4037_F.jpg,2797_F.jpg,369_F.jpg,7068_F.jpg,1701_T.jpg,1299_F.jpg,1701_T.jpg,NO,YES,5e3e11--REDACTED
12,2021-06-28 03:08:42.761000+00:00,Dist_Small_RE_Small_2,5040_F.jpg,2488_F.jpg,7677_F.jpg,6210_F.jpg,7859_F.jpg,1900_F.jpg,5571_F.jpg,NO,NO,5e3e11--REDACTED
13,2021-06-28 03:08:44.791000+00:00,Dist_Small_RE_Small_2,2092_F.jpg,5012_F.jpg,6726_F.jpg,4951_F.jpg,7245_F.jpg,7195_F.jpg,2884_F.jpg,YES,NO,5e3e11--REDACTED
14,2021-06-28 03:08:47.016000+00:00,Dist_Small_RE_Small_2,3023_F.jpg,3873_F.jpg,2603_F.jpg,6891_F.jpg,5903_F.jpg,1275_F.jpg,4396_F.jpg,YES,NO,5e3e11--REDACTED
15,2021-06-28 03:08:49.291000+00:00,Dist_Small_RE_Small_2,6407_F.jpg,5212_F.jpg,7318_F.jpg,1685_F.jpg,6182_F.jpg,6072_F.jpg,72_F.jpg,YES,NO,5e3e11--REDACTED
16,2021-06-28 03:08:51.337000+00:00,Dist_Small_RE_Small_2,5751_F.jpg,1370_T.jpg,4201_F.jpg,4583_F.jpg,215_F.jpg,882_F.jpg,1370_T.jpg,YES,YES,5e3e11--REDACTED
17,2021-06-28 03:08:53.519000+00:00,Dist_Small_RE_Small_2,2657_F.jpg,4467_F.jpg,473_T.jpg,5161_F.jpg,7040_F.jpg,1410_F.jpg,473_T.jpg,NO,YES,5e3e11--REDACTED
18,2021-06-28 03:08:55.948000+00:00,Dist_Small_RE_Small_2,6512_F.jpg,487_F.jpg,1770_F.jpg,4469_F.jpg,4231_F.jpg,6525_F.jpg,862_F.jpg,NO,NO,5e3e11--REDACTED
19,2021-06-28 03:08:58.237000+00:00,Dist_Small_RE_Small_2,2728_F.jpg,1952_T.jpg,1650_F.jpg,4601_F.jpg,7164_F.jpg,4174_F.jpg,1952_T.jpg,YES,YES,5e3e11--REDACTED
20,2021-06-28 03:09:00.450000+00:00,Dist_Small_RE_Small_2,1964_F.jpg,710_F.jpg,3148_F.jpg,7985_F.jpg,7320_F.jpg,2801_F.jpg,2124_F.jpg,NO,NO,5e3e11--REDACTED
21,2021-06-28 03:09:02.644000+00:00,Dist_Small_RE_Small_2,6502_F.jpg,4832_F.jpg,1102_F.jpg,1280_T.jpg,6521_F.jpg,7426_F.jpg,1280_T.jpg,YES,YES,5e3e11--REDACTED
22,2021-06-28 03:09:04.684000+00:00,Dist_Small_RE_Small_2,3031_F.jpg,7222_F.jpg,1365_T.jpg,3603_F.jpg,7874_F.jpg,4743_F.jpg,1365_T.jpg,NO,YES,5e3e11--REDACTED
23,2021-06-28 03:09:07.215000+00:00,Dist_Small_RE_Small_2,3414_F.jpg,5292_F.jpg,1445_F.jpg,2397_F.jpg,1810_F.jpg,6614_F.jpg,1475_F.jpg,YES,NO,5e3e11--REDACTED
24,2021-06-28 03:09:09.760000+00:00,Dist_Small_RE_Small_2,5066_F.jpg,7824_F.jpg,2913_F.jpg,3359_F.jpg,4139_F.jpg,3718_F.jpg,6238_F.jpg,NO,NO,5e3e11--REDACTED
25,2021-06-28 03:09:12.156000+00:00,Dist_Small_RE_Small_2,2038_F.jpg,31_F.jpg,6333_F.jpg,786_T.jpg,4115_F.jpg,1988_F.jpg,786_T.jpg,NO,YES,5e3e11--REDACTED
26,2021-06-28 03:09:14.438000+00:00,Dist_Small_RE_Small_2,3417_F.jpg,6741_F.jpg,3585_F.jpg,131_T.jpg,5_F.jpg,156_F.jpg,131_T.jpg,NO,YES,5e3e11--REDACTED
27,2021-06-28 03:09:16.630000+00:00,Dist_Small_RE_Small_2,3488_F.jpg,63_F.jpg,2003_F.jpg,5038_F.jpg,2255_F.jpg,1229_F.jpg,4978_F.jpg,YES,NO,5e3e11--REDACTED
28,2021-06-28 03:09:18.647000+00:00,Dist_Small_RE_Small_2,2506_F.jpg,1364_F.jpg,1176_T.jpg,7315_F.jpg,2613_F.jpg,5225_F.jpg,1176_T.jpg,YES,YES,5e3e11--REDACTED
29,2021-06-28 03:09:20.908000+00:00,Dist_Small_RE_Small_2,2942_F.jpg,830_F.jpg,743_F.jpg,4222_F.jpg,3162_F.jpg,341_F.jpg,6057_F.jpg,YES,NO,5e3e11--REDACTED
30,2021-06-28 03:09:22.932000+00:00,Dist_Small_RE_Small_2,4970_F.jpg,1342_F.jpg,693_T.jpg,4403_F.jpg,5880_F.jpg,3312_F.jpg,693_T.jpg,NO,YES,5e3e11--REDACTED
31,2021-06-28 03:09:25.300000+00:00,Dist_Small_RE_Small_2,1083_F.jpg,5689_F.jpg,7603_F.jpg,5448_F.jpg,6448_F.jpg,5140_F.jpg,557_F.jpg,YES,NO,5e3e11--REDACTED
32,2021-06-28 03:09:35.117000+00:00,Dist_Large_RE_Large_2,2953_F.jpg,303_F.jpg,5353_F.jpg,4066_F.jpg,7962_F.jpg,3896_F.jpg,1153_F.jpg,NO,NO,5e3e11--REDACTED
33,2021-06-28 03:09:37.893000+00:00,Dist_Large_RE_Large_2,4376_F.jpg,2427_F.jpg,2621_F.jpg,444_F.jpg,3815_F.jpg,6920_F.jpg,680_F.jpg,NO,NO,5e3e11--REDACTED
34,2021-06-28 03:09:40.094000+00:00,Dist_Large_RE_Large_2,6843_F.jpg,5994_F.jpg,5317_F.jpg,6828_F.jpg,7057_F.jpg,3742_F.jpg,1827_F.jpg,YES,NO,5e3e11--REDACTED
35,2021-06-28 03:09:42.174000+00:00,Dist_Large_RE_Large_2,5553_F.jpg,4684_F.jpg,6611_F.jpg,3793_F.jpg,7655_F.jpg,3292_F.jpg,3652_F.jpg,NO,NO,5e3e11--REDACTED
36,2021-06-28 03:09:44.310000+00:00,Dist_Large_RE_Large_2,4751_F.jpg,729_T.jpg,5851_F.jpg,7237_F.jpg,499_F.jpg,1973_F.jpg,729_T.jpg,NO,YES,5e3e11--REDACTED
37,2021-06-28 03:09:46.465000+00:00,Dist_Large_RE_Large_2,7668_F.jpg,1967_F.jpg,1637_T.jpg,1296_F.jpg,2163_F.jpg,8_F.jpg,1637_T.jpg,YES,YES,5e3e11--REDACTED
38,2021-06-28 03:09:48.602000+00:00,Dist_Large_RE_Large_2,5716_F.jpg,1492_F.jpg,1546_F.jpg,1349_F.jpg,1986_F.jpg,363_F.jpg,3285_F.jpg,NO,NO,5e3e11--REDACTED
39,2021-06-28 03:09:50.599000+00:00,Dist_Large_RE_Large_2,3906_F.jpg,1425_F.jpg,3175_F.jpg,872_T.jpg,7702_F.jpg,5790_F.jpg,872_T.jpg,YES,YES,5e3e11--REDACTED
40,2021-06-28 03:09:52.684000+00:00,Dist_Large_RE_Large_2,4570_F.jpg,2590_F.jpg,576_T.jpg,2088_F.jpg,2183_F.jpg,568_F.jpg,576_T.jpg,NO,YES,5e3e11--REDACTED
41,2021-06-28 03:09:54.761000+00:00,Dist_Large_RE_Large_2,561_F.jpg,7540_F.jpg,916_T.jpg,7260_F.jpg,6713_F.jpg,2651_F.jpg,916_T.jpg,NO,YES,5e3e11--REDACTED
42,2021-06-28 03:09:57.083000+00:00,Dist_Large_RE_Large_2,4157_F.jpg,250_F.jpg,5942_F.jpg,6671_F.jpg,2666_F.jpg,3198_F.jpg,5003_F.jpg,NO,NO,5e3e11--REDACTED
43,2021-06-28 03:09:59.044000+00:00,Dist_Large_RE_Large_2,3393_F.jpg,3170_F.jpg,467_F.jpg,3936_F.jpg,3828_F.jpg,5202_F.jpg,1545_F.jpg,NO,NO,5e3e11--REDACTED
44,2021-06-28 03:10:00.997000+00:00,Dist_Large_RE_Large_2,6360_F.jpg,1969_F.jpg,1376_F.jpg,2079_T.jpg,3949_F.jpg,325_F.jpg,2079_T.jpg,YES,YES,5e3e11--REDACTED
45,2021-06-28 03:10:03.007000+00:00,Dist_Large_RE_Large_2,1784_F.jpg,2923_F.jpg,5275_F.jpg,5558_F.jpg,1107_T.jpg,5604_F.jpg,1107_T.jpg,YES,YES,5e3e11--REDACTED
46,2021-06-28 03:10:05.437000+00:00,Dist_Large_RE_Large_2,2090_F.jpg,2323_F.jpg,7404_F.jpg,847_F.jpg,7191_F.jpg,4353_F.jpg,3568_F.jpg,NO,NO,5e3e11--REDACTED
47,2021-06-28 03:10:07.284000+00:00,Dist_Large_RE_Large_2,4989_F.jpg,4503_F.jpg,3111_F.jpg,5946_F.jpg,1110_T.jpg,1099_F.jpg,1110_T.jpg,YES,YES,5e3e11--REDACTED
48,2021-06-28 03:10:09.172000+00:00,Dist_Large_RE_Large_2,604_F.jpg,7454_F.jpg,102_F.jpg,3946_F.jpg,1527_F.jpg,1617_F.jpg,6474_F.jpg,NO,NO,5e3e11--REDACTED
49,2021-06-28 03:10:11.817000+00:00,Dist_Large_RE_Large_2,6314_F.jpg,7134_F.jpg,2671_F.jpg,3639_F.jpg,990_T.jpg,555_F.jpg,990_T.jpg,YES,YES,5e3e11--REDACTED
50,2021-06-28 03:10:13.597000+00:00,Dist_Large_RE_Large_2,777_F.jpg,2024_F.jpg,5653_F.jpg,1286_T.jpg,5240_F.jpg,5920_F.jpg,1286_T.jpg,YES,YES,5e3e11--REDACTED
51,2021-06-28 03:10:15.452000+00:00,Dist_Large_RE_Large_2,7167_F.jpg,4952_F.jpg,4483_F.jpg,1235_F.jpg,7354_F.jpg,4123_F.jpg,7990_F.jpg,NO,NO,5e3e11--REDACTED
52,2021-06-28 03:10:17.710000+00:00,Dist_Large_RE_Large_2,4032_F.jpg,2174_T.jpg,5867_F.jpg,3267_F.jpg,2210_F.jpg,6258_F.jpg,2174_T.jpg,NO,YES,5e3e11--REDACTED
53,2021-06-28 03:10:19.572000+00:00,Dist_Large_RE_Large_2,7419_F.jpg,1765_F.jpg,996_F.jpg,1607_F.jpg,1860_T.jpg,2632_F.jpg,1860_T.jpg,YES,YES,5e3e11--REDACTED
54,2021-06-28 03:10:21.895000+00:00,Dist_Large_RE_Large_2,6514_F.jpg,7031_F.jpg,7271_F.jpg,1237_F.jpg,4529_F.jpg,2739_F.jpg,3397_F.jpg,NO,NO,5e3e11--REDACTED
55,2021-06-28 03:10:23.998000+00:00,Dist_Large_RE_Large_2,4532_F.jpg,778_F.jpg,6693_F.jpg,4332_F.jpg,690_F.jpg,3803_F.jpg,7452_F.jpg,NO,NO,5e3e11--REDACTED
56,2021-06-28 03:10:27.653000+00:00,Dist_Large_RE_Large_2,431_F.jpg,129_F.jpg,1466_F.jpg,1693_T.jpg,6278_F.jpg,7341_F.jpg,1693_T.jpg,YES,YES,5e3e11--REDACTED
57,2021-06-28 03:10:29.760000+00:00,Dist_Large_RE_Large_2,7653_F.jpg,5432_F.jpg,1122_T.jpg,3079_F.jpg,945_F.jpg,218_F.jpg,1122_T.jpg,NO,YES,5e3e11--REDACTED
58,2021-06-28 03:10:31.642000+00:00,Dist_Large_RE_Large_2,6159_F.jpg,1649_F.jpg,4685_F.jpg,5992_F.jpg,6670_F.jpg,4378_F.jpg,468_F.jpg,NO,NO,5e3e11--REDACTED
59,2021-06-28 03:10:34.191000+00:00,Dist_Large_RE_Large_2,5860_F.jpg,5864_F.jpg,7511_F.jpg,6804_F.jpg,6887_F.jpg,7588_F.jpg,7813_F.jpg,NO,NO,5e3e11--REDACTED
60,2021-06-28 03:10:36.507000+00:00,Dist_Large_RE_Large_2,3834_F.jpg,580_F.jpg,4392_F.jpg,3145_F.jpg,6369_F.jpg,7552_F.jpg,2281_F.jpg,NO,NO,5e3e11--REDACTED
61,2021-06-28 03:10:39.103000+00:00,Dist_Large_RE_Large_2,5007_F.jpg,1292_T.jpg,6096_F.jpg,5132_F.jpg,7575_F.jpg,182_F.jpg,1292_T.jpg,YES,YES,5e3e11--REDACTED
62,2021-06-28 03:10:41.075000+00:00,Dist_Large_RE_Large_2,2969_F.jpg,1620_T.jpg,5307_F.jpg,6106_F.jpg,2492_F.jpg,2829_F.jpg,1620_T.jpg,NO,YES,5e3e11--REDACTED
63,2021-06-28 03:10:43.472000+00:00,Dist_Large_RE_Large_2,4493_F.jpg,4351_F.jpg,5450_F.jpg,3262_F.jpg,6141_F.jpg,3048_F.jpg,6139_F.jpg,NO,NO,5e3e11--REDACTED
64,2021-06-28 03:10:55.221000+00:00,Dist_Large_RE_Small_5,4534_F.jpg,5800_F.jpg,302_F.jpg,460_F.jpg,1406_T.jpg,1114_F.jpg,1406_T.jpg,NO,YES,5e3e11--REDACTED
65,2021-06-28 03:10:57.723000+00:00,Dist_Large_RE_Small_5,1664_F.jpg,1083_T.jpg,2031_F.jpg,5264_F.jpg,3226_F.jpg,2579_F.jpg,1083_T.jpg,NO,YES,5e3e11--REDACTED
66,2021-06-28 03:10:59.993000+00:00,Dist_Large_RE_Small_5,1983_F.jpg,6389_F.jpg,6228_F.jpg,2139_T.jpg,3875_F.jpg,563_F.jpg,2139_T.jpg,YES,YES,5e3e11--REDACTED
67,2021-06-28 03:11:02.164000+00:00,Dist_Large_RE_Small_5,2270_F.jpg,2129_F.jpg,1232_F.jpg,1312_F.jpg,6712_F.jpg,3127_F.jpg,7124_F.jpg,NO,NO,5e3e11--REDACTED
68,2021-06-28 03:11:04.389000+00:00,Dist_Large_RE_Small_5,2694_F.jpg,356_F.jpg,2110_F.jpg,7343_F.jpg,2697_F.jpg,1463_F.jpg,2341_F.jpg,NO,NO,5e3e11--REDACTED
69,2021-06-28 03:11:06.627000+00:00,Dist_Large_RE_Small_5,3319_F.jpg,1704_F.jpg,3340_F.jpg,5610_F.jpg,1670_F.jpg,716_F.jpg,243_F.jpg,NO,NO,5e3e11--REDACTED
70,2021-06-28 03:11:08.644000+00:00,Dist_Large_RE_Small_5,1880_F.jpg,5739_F.jpg,4670_F.jpg,6344_F.jpg,1984_T.jpg,1474_F.jpg,1984_T.jpg,YES,YES,5e3e11--REDACTED
71,2021-06-28 03:11:10.936000+00:00,Dist_Large_RE_Small_5,6572_F.jpg,7322_F.jpg,4677_F.jpg,2151_F.jpg,1018_T.jpg,3877_F.jpg,1018_T.jpg,YES,YES,5e3e11--REDACTED
72,2021-06-28 03:11:13.293000+00:00,Dist_Large_RE_Small_5,4621_F.jpg,1837_F.jpg,1119_T.jpg,4745_F.jpg,2352_F.jpg,4155_F.jpg,1119_T.jpg,YES,YES,5e3e11--REDACTED
73,2021-06-28 03:11:15.473000+00:00,Dist_Large_RE_Small_5,4881_F.jpg,4640_F.jpg,7583_F.jpg,8002_F.jpg,5492_F.jpg,8032_F.jpg,1019_F.jpg,NO,NO,5e3e11--REDACTED
74,2021-06-28 03:11:18.098000+00:00,Dist_Large_RE_Small_5,1104_F.jpg,6273_F.jpg,7185_F.jpg,2040_F.jpg,3602_F.jpg,7486_F.jpg,6476_F.jpg,NO,NO,5e3e11--REDACTED
75,2021-06-28 03:11:20.439000+00:00,Dist_Large_RE_Small_5,5699_F.jpg,616_T.jpg,674_F.jpg,1891_F.jpg,4395_F.jpg,6555_F.jpg,616_T.jpg,YES,YES,5e3e11--REDACTED
76,2021-06-28 03:11:22.676000+00:00,Dist_Large_RE_Small_5,6133_F.jpg,6307_F.jpg,1472_F.jpg,2830_F.jpg,717_F.jpg,764_F.jpg,4298_F.jpg,NO,NO,5e3e11--REDACTED
77,2021-06-28 03:11:24.836000+00:00,Dist_Large_RE_Small_5,1107_F.jpg,7014_F.jpg,6002_F.jpg,900_T.jpg,1202_F.jpg,7998_F.jpg,900_T.jpg,YES,YES,5e3e11--REDACTED
78,2021-06-28 03:11:27.253000+00:00,Dist_Large_RE_Small_5,6530_F.jpg,597_F.jpg,821_F.jpg,2620_F.jpg,1490_F.jpg,4152_F.jpg,2827_F.jpg,YES,NO,5e3e11--REDACTED
79,2021-06-28 03:11:29.304000+00:00,Dist_Large_RE_Small_5,4803_F.jpg,3560_F.jpg,7949_F.jpg,2779_F.jpg,333_F.jpg,6303_F.jpg,7483_F.jpg,NO,NO,5e3e11--REDACTED
80,2021-06-28 03:11:31.371000+00:00,Dist_Large_RE_Small_5,5315_F.jpg,2174_F.jpg,586_T.jpg,7489_F.jpg,383_F.jpg,6687_F.jpg,586_T.jpg,YES,YES,5e3e11--REDACTED
81,2021-06-28 03:11:34.103000+00:00,Dist_Large_RE_Small_5,4807_F.jpg,2283_F.jpg,7083_F.jpg,4721_F.jpg,8027_F.jpg,407_F.jpg,3924_F.jpg,NO,NO,5e3e11--REDACTED
82,2021-06-28 03:11:36.421000+00:00,Dist_Large_RE_Small_5,2979_F.jpg,2366_F.jpg,833_F.jpg,5557_F.jpg,6823_F.jpg,2446_F.jpg,6536_F.jpg,NO,NO,5e3e11--REDACTED
83,2021-06-28 03:11:38.529000+00:00,Dist_Large_RE_Small_5,3737_F.jpg,7664_F.jpg,6340_F.jpg,4110_F.jpg,6052_F.jpg,5232_F.jpg,6655_F.jpg,NO,NO,5e3e11--REDACTED
84,2021-06-28 03:11:40.644000+00:00,Dist_Large_RE_Small_5,7982_F.jpg,3740_F.jpg,810_F.jpg,4727_F.jpg,7292_F.jpg,1378_F.jpg,642_F.jpg,NO,NO,5e3e11--REDACTED
85,2021-06-28 03:11:42.685000+00:00,Dist_Large_RE_Small_5,3854_F.jpg,1137_F.jpg,2212_T.jpg,7117_F.jpg,396_F.jpg,5362_F.jpg,2212_T.jpg,YES,YES,5e3e11--REDACTED
86,2021-06-28 03:11:44.881000+00:00,Dist_Large_RE_Small_5,6681_F.jpg,3334_F.jpg,754_F.jpg,5123_F.jpg,5668_F.jpg,3541_F.jpg,252_F.jpg,NO,NO,5e3e11--REDACTED
87,2021-06-28 03:11:47.040000+00:00,Dist_Large_RE_Small_5,7073_F.jpg,6882_F.jpg,2195_F.jpg,2175_T.jpg,6450_F.jpg,1335_F.jpg,2175_T.jpg,NO,YES,5e3e11--REDACTED
88,2021-06-28 03:11:49.186000+00:00,Dist_Large_RE_Small_5,5917_F.jpg,6341_F.jpg,5034_F.jpg,935_T.jpg,2993_F.jpg,7794_F.jpg,935_T.jpg,YES,YES,5e3e11--REDACTED
89,2021-06-28 03:11:51.359000+00:00,Dist_Large_RE_Small_5,120_F.jpg,1742_F.jpg,239_T.jpg,35_F.jpg,1598_F.jpg,7890_F.jpg,239_T.jpg,YES,YES,5e3e11--REDACTED
90,2021-06-28 03:11:53.586000+00:00,Dist_Large_RE_Small_5,5062_F.jpg,1608_T.jpg,2498_F.jpg,1623_F.jpg,731_F.jpg,6012_F.jpg,1608_T.jpg,NO,YES,5e3e11--REDACTED
91,2021-06-28 03:11:55.829000+00:00,Dist_Large_RE_Small_5,3922_F.jpg,3028_F.jpg,853_F.jpg,4208_F.jpg,1491_T.jpg,7526_F.jpg,1491_T.jpg,YES,YES,5e3e11--REDACTED
92,2021-06-28 03:11:57.998000+00:00,Dist_Large_RE_Small_5,4667_F.jpg,2129_T.jpg,1454_F.jpg,3253_F.jpg,6991_F.jpg,7638_F.jpg,2129_T.jpg,YES,YES,5e3e11--REDACTED
93,2021-06-28 03:12:00.722000+00:00,Dist_Large_RE_Small_5,2907_F.jpg,4425_F.jpg,6378_F.jpg,4774_F.jpg,4693_F.jpg,2308_F.jpg,4890_F.jpg,NO,NO,5e3e11--REDACTED
94,2021-06-28 03:12:03.420000+00:00,Dist_Large_RE_Small_5,2529_F.jpg,3156_F.jpg,1395_F.jpg,4764_F.jpg,3085_F.jpg,5157_F.jpg,2990_F.jpg,NO,NO,5e3e11--REDACTED
95,2021-06-28 03:12:05.619000+00:00,Dist_Large_RE_Small_5,3682_F.jpg,2156_F.jpg,4944_F.jpg,6675_F.jpg,2615_F.jpg,7333_F.jpg,1161_F.jpg,NO,NO,5e3e11--REDACTED
96,2021-06-28 03:12:12.491000+00:00,Dist_Large_RE_Large_5,5958_F.jpg,3601_F.jpg,175_F.jpg,7170_F.jpg,1342_T.jpg,4990_F.jpg,1342_T.jpg,YES,YES,5e3e11--REDACTED
97,2021-06-28 03:12:14.488000+00:00,Dist_Large_RE_Large_5,958_F.jpg,1556_T.jpg,6676_F.jpg,6565_F.jpg,6348_F.jpg,5475_F.jpg,1556_T.jpg,YES,YES,5e3e11--REDACTED
98,2021-06-28 03:12:16.557000+00:00,Dist_Large_RE_Large_5,5877_F.jpg,5884_F.jpg,321_F.jpg,1274_F.jpg,1458_F.jpg,5850_F.jpg,8038_F.jpg,NO,NO,5e3e11--REDACTED
99,2021-06-28 03:12:18.661000+00:00,Dist_Large_RE_Large_5,4173_F.jpg,1230_F.jpg,260_T.jpg,7999_F.jpg,6889_F.jpg,621_F.jpg,260_T.jpg,YES,YES,5e3e11--REDACTED
100,2021-06-28 03:12:20.734000+00:00,Dist_Large_RE_Large_5,7447_F.jpg,6456_F.jpg,1240_F.jpg,4731_F.jpg,7866_F.jpg,3281_F.jpg,7323_F.jpg,NO,NO,5e3e11--REDACTED
101,2021-06-28 03:12:22.835000+00:00,Dist_Large_RE_Large_5,3794_F.jpg,4665_F.jpg,5812_F.jpg,2067_F.jpg,7607_F.jpg,1298_F.jpg,3237_F.jpg,NO,NO,5e3e11--REDACTED
102,2021-06-28 03:12:24.732000+00:00,Dist_Large_RE_Large_5,6721_F.jpg,7178_F.jpg,6748_F.jpg,7187_F.jpg,452_T.jpg,873_F.jpg,452_T.jpg,YES,YES,5e3e11--REDACTED
103,2021-06-28 03:12:27.033000+00:00,Dist_Large_RE_Large_5,2382_F.jpg,2727_F.jpg,2356_F.jpg,4558_F.jpg,3758_F.jpg,492_F.jpg,7254_F.jpg,NO,NO,5e3e11--REDACTED
104,2021-06-28 03:12:28.993000+00:00,Dist_Large_RE_Large_5,1305_F.jpg,3269_F.jpg,675_T.jpg,3168_F.jpg,5228_F.jpg,3808_F.jpg,675_T.jpg,YES,YES,5e3e11--REDACTED
105,2021-06-28 03:12:30.973000+00:00,Dist_Large_RE_Large_5,7357_F.jpg,2819_F.jpg,3300_F.jpg,5889_F.jpg,3999_F.jpg,5335_F.jpg,6957_F.jpg,NO,NO,5e3e11--REDACTED
106,2021-06-28 03:12:33.080000+00:00,Dist_Large_RE_Large_5,6347_F.jpg,1840_F.jpg,195_F.jpg,1721_T.jpg,58_F.jpg,1081_F.jpg,1721_T.jpg,YES,YES,5e3e11--REDACTED
107,2021-06-28 03:12:35.155000+00:00,Dist_Large_RE_Large_5,6625_F.jpg,5643_F.jpg,5174_F.jpg,1132_F.jpg,5872_F.jpg,6860_F.jpg,6710_F.jpg,NO,NO,5e3e11--REDACTED
108,2021-06-28 03:12:37.151000+00:00,Dist_Large_RE_Large_5,7820_F.jpg,2103_T.jpg,3732_F.jpg,6667_F.jpg,6589_F.jpg,1806_F.jpg,2103_T.jpg,YES,YES,5e3e11--REDACTED
109,2021-06-28 03:12:39.249000+00:00,Dist_Large_RE_Large_5,7989_F.jpg,3655_F.jpg,4724_F.jpg,4921_F.jpg,4875_F.jpg,7700_F.jpg,6528_F.jpg,NO,NO,5e3e11--REDACTED
110,2021-06-28 03:12:41.528000+00:00,Dist_Large_RE_Large_5,7606_F.jpg,3823_F.jpg,3905_F.jpg,875_F.jpg,38_F.jpg,513_F.jpg,3741_F.jpg,YES,NO,5e3e11--REDACTED
111,2021-06-28 03:12:43.457000+00:00,Dist_Large_RE_Large_5,1543_F.jpg,4286_F.jpg,1234_F.jpg,2075_T.jpg,4164_F.jpg,7567_F.jpg,2075_T.jpg,YES,YES,5e3e11--REDACTED
112,2021-06-28 03:12:45.478000+00:00,Dist_Large_RE_Large_5,3934_F.jpg,5261_F.jpg,2628_F.jpg,5578_F.jpg,646_T.jpg,7182_F.jpg,646_T.jpg,YES,YES,5e3e11--REDACTED
113,2021-06-28 03:12:47.388000+00:00,Dist_Large_RE_Large_5,609_F.jpg,5528_F.jpg,4126_F.jpg,726_F.jpg,2120_T.jpg,606_F.jpg,2120_T.jpg,YES,YES,5e3e11--REDACTED
114,2021-06-28 03:12:49.685000+00:00,Dist_Large_RE_Large_5,6184_F.jpg,2125_F.jpg,7367_F.jpg,3309_F.jpg,7528_F.jpg,2738_F.jpg,1058_F.jpg,NO,NO,5e3e11--REDACTED
115,2021-06-28 03:12:51.719000+00:00,Dist_Large_RE_Large_5,818_F.jpg,1289_F.jpg,3641_F.jpg,1706_T.jpg,5024_F.jpg,3668_F.jpg,1706_T.jpg,YES,YES,5e3e11--REDACTED
116,2021-06-28 03:12:53.720000+00:00,Dist_Large_RE_Large_5,6296_F.jpg,2078_F.jpg,4855_F.jpg,2691_F.jpg,2643_F.jpg,1886_F.jpg,1613_F.jpg,NO,NO,5e3e11--REDACTED
117,2021-06-28 03:12:55.594000+00:00,Dist_Large_RE_Large_5,94_F.jpg,409_T.jpg,1876_F.jpg,979_F.jpg,6117_F.jpg,928_F.jpg,409_T.jpg,YES,YES,5e3e11--REDACTED
118,2021-06-28 03:12:57.905000+00:00,Dist_Large_RE_Large_5,1706_F.jpg,357_F.jpg,2328_F.jpg,3058_F.jpg,3272_F.jpg,5186_F.jpg,1217_F.jpg,YES,NO,5e3e11--REDACTED
